time_s,x_m,y_m,theta_rad,target_x_m,target_y_m,distance_to_target_m,accumulated_distance_m,is_colliding
12.58,-0.7881,-1.2500,1.0844,-0.7500,-0.7500,0.5015,0.4623,0
12.61,-0.7881,-1.2500,1.0992,-0.7500,-0.7500,0.5015,0.4623,0
12.64,-0.7881,-1.2500,1.1141,-0.7500,-0.7500,0.5015,0.4623,0
12.67,-0.7881,-1.2500,1.1290,-0.7500,-0.7500,0.5015,0.4623,0
12.70,-0.7881,-1.2500,1.1438,-0.7500,-0.7500,0.5015,0.4623,0
12.74,-0.7881,-1.2500,1.1587,-0.7500,-0.7500,0.5015,0.4623,0
12.77,-0.7881,-1.2500,1.1686,-0.7500,-0.7500,0.5015,0.4623,0
12.80,-0.7881,-1.2500,1.1834,-0.7500,-0.7500,0.5015,0.4623,0
12.83,-0.7881,-1.2500,1.1933,-0.7500,-0.7500,0.5015,0.4623,0
12.86,-0.7881,-1.2499,1.2057,-0.7500,-0.7500,0.5014,0.4624,0
12.90,-0.7881,-1.2500,1.2181,-0.7500,-0.7500,0.5015,0.4624,0
12.93,-0.7881,-1.2500,1.2280,-0.7500,-0.7500,0.5015,0.4624,0
12.96,-0.7881,-1.2500,1.2379,-0.7500,-0.7500,0.5015,0.4624,0
12.99,-0.7881,-1.2500,1.2478,-0.7500,-0.7500,0.5015,0.4624,0
13.02,-0.7881,-1.2500,1.2577,-0.7500,-0.7500,0.5015,0.4624,0
13.06,-0.7881,-1.2500,1.2676,-0.7500,-0.7500,0.5015,0.4624,0
13.09,-0.7881,-1.2499,1.2750,-0.7500,-0.7500,0.5014,0.4625,0
13.12,-0.7881,-1.2500,1.2824,-0.7500,-0.7500,0.5015,0.4626,0
13.15,-0.7881,-1.2500,1.2924,-0.7500,-0.7500,0.5015,0.4626,0
13.18,-0.7881,-1.2499,1.2998,-0.7500,-0.7500,0.5014,0.4626,0
13.22,-0.7881,-1.2500,1.3072,-0.7500,-0.7500,0.5015,0.4627,0
13.25,-0.7881,-1.2499,1.3146,-0.7500,-0.7500,0.5014,0.4628,0
13.28,-0.7881,-1.2500,1.3221,-0.7500,-0.7500,0.5015,0.4628,0
13.31,-0.7878,-1.2488,1.3270,-0.7500,-0.7500,0.5002,0.4641,0
13.34,-0.7875,-1.2476,1.3344,-0.7500,-0.7500,0.4990,0.4653,0
13.38,-0.7872,-1.2463,1.3419,-0.7500,-0.7500,0.4976,0.4667,0
13.41,-0.7869,-1.2450,1.3468,-0.7500,-0.7500,0.4964,0.4680,0
13.44,-0.7866,-1.2437,1.3518,-0.7500,-0.7500,0.4951,0.4693,0
13.47,-0.7863,-1.2425,1.3567,-0.7500,-0.7500,0.4938,0.4705,0
13.50,-0.7861,-1.2413,1.3641,-0.7500,-0.7500,0.4926,0.4718,0
13.54,-0.7858,-1.2400,1.3691,-0.7500,-0.7500,0.4913,0.4731,0
13.57,-0.7855,-1.2388,1.3741,-0.7500,-0.7500,0.4901,0.4743,0
13.60,-0.7853,-1.2375,1.3790,-0.7500,-0.7500,0.4888,0.4756,0
13.63,-0.7850,-1.2362,1.3840,-0.7500,-0.7500,0.4875,0.4769,0
13.66,-0.7848,-1.2350,1.3864,-0.7500,-0.7500,0.4863,0.4781,0
13.70,-0.7846,-1.2338,1.3914,-0.7500,-0.7500,0.4850,0.4794,0
13.73,-0.7844,-1.2325,1.3963,-0.7500,-0.7500,0.4837,0.4807,0
13.76,-0.7841,-1.2312,1.3988,-0.7500,-0.7500,0.4824,0.4821,0
13.79,-0.7839,-1.2300,1.4013,-0.7500,-0.7500,0.4812,0.4833,0
13.82,-0.7837,-1.2287,1.4062,-0.7500,-0.7500,0.4799,0.4846,0
13.86,-0.7835,-1.2274,1.4112,-0.7500,-0.7500,0.4786,0.4859,0
13.89,-0.7833,-1.2262,1.4137,-0.7500,-0.7500,0.4774,0.4871,0
13.92,-0.7831,-1.2249,1.4161,-0.7500,-0.7500,0.4760,0.4884,0
13.95,-0.7829,-1.2236,1.4211,-0.7500,-0.7500,0.4748,0.4897,0
13.98,-0.7827,-1.2224,1.4236,-0.7500,-0.7500,0.4735,0.4909,0
14.02,-0.7825,-1.2211,1.4260,-0.7500,-0.7500,0.4722,0.4923,0
14.05,-0.7824,-1.2199,1.4285,-0.7500,-0.7500,0.4710,0.4935,0
14.08,-0.7822,-1.2186,1.4335,-0.7500,-0.7500,0.4697,0.4948,0
14.11,-0.7820,-1.2173,1.4335,-0.7500,-0.7500,0.4684,0.4961,0
14.14,-0.7818,-1.2160,1.4384,-0.7500,-0.7500,0.4671,0.4974,0
14.18,-0.7817,-1.2148,1.4384,-0.7500,-0.7500,0.4658,0.4987,0
14.21,-0.7815,-1.2135,1.4434,-0.7500,-0.7500,0.4645,0.5000,0
14.24,-0.7813,-1.2123,1.4458,-0.7500,-0.7500,0.4633,0.5012,0
14.27,-0.7812,-1.2110,1.4458,-0.7500,-0.7500,0.4620,0.5025,0
14.30,-0.7810,-1.2097,1.4508,-0.7500,-0.7500,0.4608,0.5038,0
14.34,-0.7809,-1.2084,1.4508,-0.7500,-0.7500,0.4595,0.5050,0
14.37,-0.7807,-1.2072,1.4558,-0.7500,-0.7500,0.4582,0.5063,0
14.40,-0.7806,-1.2059,1.4558,-0.7500,-0.7500,0.4569,0.5076,0
14.43,-0.7804,-1.2046,1.4558,-0.7500,-0.7500,0.4556,0.5089,0
14.46,-0.7803,-1.2034,1.4582,-0.7500,-0.7500,0.4544,0.5101,0
14.50,-0.7801,-1.2020,1.4607,-0.7500,-0.7500,0.4530,0.5115,0
14.53,-0.7800,-1.2008,1.4632,-0.7500,-0.7500,0.4518,0.5127,0
14.56,-0.7799,-1.1995,1.4632,-0.7500,-0.7500,0.4505,0.5140,0
14.59,-0.7797,-1.1982,1.4657,-0.7500,-0.7500,0.4492,0.5153,0
14.62,-0.7796,-1.1970,1.4681,-0.7500,-0.7500,0.4480,0.5166,0
14.66,-0.7794,-1.1957,1.4681,-0.7500,-0.7500,0.4467,0.5179,0
14.69,-0.7793,-1.1944,1.4681,-0.7500,-0.7500,0.4454,0.5191,0
14.72,-0.7792,-1.1932,1.4706,-0.7500,-0.7500,0.4442,0.5204,0
14.75,-0.7791,-1.1919,1.4731,-0.7500,-0.7500,0.4428,0.5217,0
14.78,-0.7789,-1.1906,1.4731,-0.7500,-0.7500,0.4415,0.5230,0
14.82,-0.7788,-1.1894,1.4756,-0.7500,-0.7500,0.4403,0.5242,0
14.85,-0.7787,-1.1881,1.4756,-0.7500,-0.7500,0.4390,0.5255,0
14.88,-0.7786,-1.1868,1.4756,-0.7500,-0.7500,0.4377,0.5268,0
14.91,-0.7785,-1.1855,1.4805,-0.7500,-0.7500,0.4364,0.5281,0
14.94,-0.7783,-1.1842,1.4805,-0.7500,-0.7500,0.4352,0.5294,0
14.98,-0.7782,-1.1829,1.4805,-0.7500,-0.7500,0.4339,0.5307,0
15.01,-0.7781,-1.1817,1.4805,-0.7500,-0.7500,0.4326,0.5320,0
15.04,-0.7780,-1.1804,1.4830,-0.7500,-0.7500,0.4314,0.5332,0
15.07,-0.7779,-1.1792,1.4830,-0.7500,-0.7500,0.4301,0.5345,0
15.10,-0.7778,-1.1779,1.4830,-0.7500,-0.7500,0.4288,0.5358,0
15.14,-0.7777,-1.1766,1.4830,-0.7500,-0.7500,0.4275,0.5370,0
15.17,-0.7775,-1.1753,1.4879,-0.7500,-0.7500,0.4262,0.5383,0
15.20,-0.7774,-1.1740,1.4879,-0.7500,-0.7500,0.4249,0.5396,0
15.23,-0.7773,-1.1728,1.4879,-0.7500,-0.7500,0.4236,0.5409,0
15.26,-0.7772,-1.1715,1.4879,-0.7500,-0.7500,0.4223,0.5422,0
15.30,-0.7771,-1.1702,1.4879,-0.7500,-0.7500,0.4211,0.5435,0
15.33,-0.7770,-1.1690,1.4904,-0.7500,-0.7500,0.4198,0.5447,0
15.36,-0.7769,-1.1677,1.4904,-0.7500,-0.7500,0.4185,0.5460,0
15.39,-0.7768,-1.1664,1.4904,-0.7500,-0.7500,0.4173,0.5473,0
15.42,-0.7767,-1.1651,1.4904,-0.7500,-0.7500,0.4160,0.5486,0
15.46,-0.7766,-1.1638,1.4904,-0.7500,-0.7500,0.4147,0.5498,0
15.49,-0.7765,-1.1626,1.4929,-0.7500,-0.7500,0.4135,0.5511,0
15.52,-0.7764,-1.1613,1.4929,-0.7500,-0.7500,0.4122,0.5524,0
15.55,-0.7763,-1.1600,1.4929,-0.7500,-0.7500,0.4109,0.5536,0
15.58,-0.7762,-1.1588,1.4929,-0.7500,-0.7500,0.4096,0.5549,0
15.62,-0.7761,-1.1575,1.4929,-0.7500,-0.7500,0.4083,0.5562,0
15.65,-0.7760,-1.1561,1.4954,-0.7500,-0.7500,0.4070,0.5576,0
15.68,-0.7759,-1.1549,1.4978,-0.7500,-0.7500,0.4057,0.5588,0
15.71,-0.7758,-1.1536,1.4978,-0.7500,-0.7500,0.4045,0.5601,0
15.74,-0.7757,-1.1523,1.4978,-0.7500,-0.7500,0.4032,0.5614,0
15.78,-0.7756,-1.1511,1.4978,-0.7500,-0.7500,0.4019,0.5627,0
15.81,-0.7755,-1.1498,1.4978,-0.7500,-0.7500,0.4006,0.5639,0
15.84,-0.7754,-1.1485,1.4978,-0.7500,-0.7500,0.3993,0.5652,0
15.87,-0.7754,-1.1472,1.4978,-0.7500,-0.7500,0.3980,0.5665,0
15.90,-0.7753,-1.1459,1.4978,-0.7500,-0.7500,0.3967,0.5678,0
15.94,-0.7752,-1.1447,1.5003,-0.7500,-0.7500,0.3955,0.5690,0
15.97,-0.7751,-1.1434,1.5003,-0.7500,-0.7500,0.3942,0.5703,0
16.00,-0.7750,-1.1421,1.5003,-0.7500,-0.7500,0.3929,0.5716,0
16.03,-0.7749,-1.1409,1.5003,-0.7500,-0.7500,0.3916,0.5729,0
16.06,-0.7748,-1.1396,1.5003,-0.7500,-0.7500,0.3904,0.5742,0
16.10,-0.7747,-1.1383,1.5003,-0.7500,-0.7500,0.3891,0.5755,0
16.13,-0.7746,-1.1370,1.5003,-0.7500,-0.7500,0.3878,0.5768,0
16.16,-0.7745,-1.1357,1.5003,-0.7500,-0.7500,0.3865,0.5780,0
16.19,-0.7744,-1.1344,1.5003,-0.7500,-0.7500,0.3852,0.5793,0
16.22,-0.7744,-1.1332,1.5028,-0.7500,-0.7500,0.3840,0.5806,0
16.26,-0.7743,-1.1319,1.5028,-0.7500,-0.7500,0.3827,0.5818,0
16.29,-0.7742,-1.1306,1.5028,-0.7500,-0.7500,0.3814,0.5831,0
16.32,-0.7741,-1.1294,1.5003,-0.7500,-0.7500,0.3802,0.5844,0
16.35,-0.7740,-1.1281,1.5003,-0.7500,-0.7500,0.3789,0.5856,0
16.38,-0.7739,-1.1269,1.5003,-0.7500,-0.7500,0.3776,0.5869,0
16.42,-0.7738,-1.1256,1.5003,-0.7500,-0.7500,0.3763,0.5882,0
16.45,-0.7737,-1.1243,1.5003,-0.7500,-0.7500,0.3750,0.5895,0
16.48,-0.7736,-1.1230,1.5003,-0.7500,-0.7500,0.3737,0.5908,0
16.51,-0.7736,-1.1218,1.5028,-0.7500,-0.7500,0.3725,0.5920,0
16.54,-0.7735,-1.1205,1.5028,-0.7500,-0.7500,0.3712,0.5933,0
16.58,-0.7734,-1.1192,1.5028,-0.7500,-0.7500,0.3700,0.5946,0
16.61,-0.7733,-1.1179,1.5028,-0.7500,-0.7500,0.3687,0.5959,0
16.64,-0.7732,-1.1166,1.5028,-0.7500,-0.7500,0.3674,0.5972,0
16.67,-0.7731,-1.1154,1.5028,-0.7500,-0.7500,0.3661,0.5984,0
16.70,-0.7730,-1.1141,1.5028,-0.7500,-0.7500,0.3648,0.5997,0
16.74,-0.7730,-1.1128,1.5028,-0.7500,-0.7500,0.3635,0.6010,0
16.77,-0.7729,-1.1115,1.5028,-0.7500,-0.7500,0.3622,0.6023,0
16.80,-0.7728,-1.1102,1.5028,-0.7500,-0.7500,0.3609,0.6036,0
16.83,-0.7727,-1.1090,1.5053,-0.7500,-0.7500,0.3597,0.6048,0
16.86,-0.7726,-1.1077,1.5053,-0.7500,-0.7500,0.3584,0.6061,0
16.90,-0.7725,-1.1064,1.5053,-0.7500,-0.7500,0.3571,0.6074,0
16.93,-0.7724,-1.1051,1.5053,-0.7500,-0.7500,0.3559,0.6087,0
16.96,-0.7724,-1.1039,1.5053,-0.7500,-0.7500,0.3546,0.6100,0
16.99,-0.7723,-1.1026,1.5053,-0.7500,-0.7500,0.3533,0.6113,0
17.02,-0.7722,-1.1013,1.5053,-0.7500,-0.7500,0.3520,0.6125,0
17.06,-0.7721,-1.1000,1.5053,-0.7500,-0.7500,0.3507,0.6138,0
17.09,-0.7720,-1.0987,1.5053,-0.7500,-0.7500,0.3494,0.6151,0
17.12,-0.7719,-1.0974,1.5053,-0.7500,-0.7500,0.3481,0.6164,0
17.15,-0.7719,-1.0962,1.5053,-0.7500,-0.7500,0.3468,0.6177,0
17.18,-0.7718,-1.0949,1.5053,-0.7500,-0.7500,0.3456,0.6190,0
17.22,-0.7717,-1.0936,1.5077,-0.7500,-0.7500,0.3443,0.6202,0
17.25,-0.7716,-1.0924,1.5077,-0.7500,-0.7500,0.3430,0.6215,0
17.28,-0.7715,-1.0911,1.5077,-0.7500,-0.7500,0.3418,0.6228,0
17.31,-0.7714,-1.0898,1.5077,-0.7500,-0.7500,0.3405,0.6241,0
17.34,-0.7714,-1.0886,1.5053,-0.7500,-0.7500,0.3392,0.6253,0
17.38,-0.7713,-1.0873,1.5053,-0.7500,-0.7500,0.3380,0.6266,0
17.41,-0.7712,-1.0860,1.5053,-0.7500,-0.7500,0.3367,0.6279,0
17.44,-0.7711,-1.0847,1.5053,-0.7500,-0.7500,0.3354,0.6292,0
17.47,-0.7710,-1.0834,1.5053,-0.7500,-0.7500,0.3341,0.6304,0
17.50,-0.7709,-1.0822,1.5053,-0.7500,-0.7500,0.3328,0.6317,0
17.54,-0.7709,-1.0809,1.5053,-0.7500,-0.7500,0.3315,0.6330,0
17.57,-0.7708,-1.0796,1.5053,-0.7500,-0.7500,0.3302,0.6343,0
17.60,-0.7707,-1.0783,1.5053,-0.7500,-0.7500,0.3289,0.6356,0
17.63,-0.7706,-1.0770,1.5053,-0.7500,-0.7500,0.3277,0.6369,0
17.66,-0.7705,-1.0758,1.5077,-0.7500,-0.7500,0.3264,0.6381,0
17.70,-0.7704,-1.0745,1.5077,-0.7500,-0.7500,0.3252,0.6394,0
17.73,-0.7704,-1.0732,1.5077,-0.7500,-0.7500,0.3239,0.6407,0
17.76,-0.7703,-1.0719,1.5077,-0.7500,-0.7500,0.3226,0.6420,0
17.79,-0.7702,-1.0707,1.5077,-0.7500,-0.7500,0.3213,0.6432,0
17.82,-0.7701,-1.0694,1.5077,-0.7500,-0.7500,0.3200,0.6445,0
17.86,-0.7700,-1.0681,1.5077,-0.7500,-0.7500,0.3187,0.6458,0
17.89,-0.7700,-1.0668,1.5077,-0.7500,-0.7500,0.3174,0.6471,0
17.92,-0.7699,-1.0655,1.5077,-0.7500,-0.7500,0.3161,0.6484,0
17.95,-0.7698,-1.0642,1.5077,-0.7500,-0.7500,0.3149,0.6497,0
17.98,-0.7697,-1.0630,1.5053,-0.7500,-0.7500,0.3136,0.6509,0
18.02,-0.7696,-1.0617,1.5053,-0.7500,-0.7500,0.3123,0.6522,0
18.05,-0.7696,-1.0604,1.5053,-0.7500,-0.7500,0.3111,0.6535,0
18.08,-0.7695,-1.0592,1.5053,-0.7500,-0.7500,0.3098,0.6548,0
18.11,-0.7694,-1.0579,1.5053,-0.7500,-0.7500,0.3085,0.6561,0
18.14,-0.7693,-1.0566,1.5077,-0.7500,-0.7500,0.3073,0.6573,0
18.18,-0.7692,-1.0554,1.5077,-0.7500,-0.7500,0.3060,0.6586,0
18.21,-0.7691,-1.0541,1.5077,-0.7500,-0.7500,0.3047,0.6599,0
18.24,-0.7691,-1.0528,1.5077,-0.7500,-0.7500,0.3034,0.6611,0
18.27,-0.7690,-1.0515,1.5077,-0.7500,-0.7500,0.3021,0.6624,0
18.30,-0.7689,-1.0502,1.5077,-0.7500,-0.7500,0.3008,0.6637,0
18.34,-0.7688,-1.0489,1.5077,-0.7500,-0.7500,0.2995,0.6650,0
18.37,-0.7687,-1.0477,1.5077,-0.7500,-0.7500,0.2982,0.6663,0
18.40,-0.7687,-1.0464,1.5077,-0.7500,-0.7500,0.2970,0.6676,0
18.43,-0.7686,-1.0451,1.5077,-0.7500,-0.7500,0.2957,0.6689,0
18.46,-0.7685,-1.0438,1.5077,-0.7500,-0.7500,0.2944,0.6702,0
18.50,-0.7684,-1.0425,1.5077,-0.7500,-0.7500,0.2931,0.6714,0
18.53,-0.7683,-1.0412,1.5077,-0.7500,-0.7500,0.2918,0.6727,0
18.56,-0.7683,-1.0400,1.5053,-0.7500,-0.7500,0.2906,0.6740,0
18.59,-0.7682,-1.0387,1.5053,-0.7500,-0.7500,0.2893,0.6752,0
18.62,-0.7681,-1.0375,1.5077,-0.7500,-0.7500,0.2881,0.6765,0
18.66,-0.7680,-1.0362,1.5077,-0.7500,-0.7500,0.2868,0.6778,0
18.69,-0.7679,-1.0349,1.5077,-0.7500,-0.7500,0.2855,0.6790,0
18.72,-0.7678,-1.0336,1.5077,-0.7500,-0.7500,0.2842,0.6803,0
18.75,-0.7678,-1.0324,1.5077,-0.7500,-0.7500,0.2829,0.6816,0
18.78,-0.7677,-1.0311,1.5077,-0.7500,-0.7500,0.2816,0.6829,0
18.82,-0.7676,-1.0298,1.5077,-0.7500,-0.7500,0.2803,0.6842,0
18.85,-0.7675,-1.0285,1.5077,-0.7500,-0.7500,0.2791,0.6855,0
18.88,-0.7674,-1.0272,1.5077,-0.7500,-0.7500,0.2778,0.6868,0
18.91,-0.7674,-1.0259,1.5077,-0.7500,-0.7500,0.2765,0.6881,0
18.94,-0.7673,-1.0247,1.5077,-0.7500,-0.7500,0.2752,0.6893,0
18.98,-0.7672,-1.0234,1.5077,-0.7500,-0.7500,0.2739,0.6906,0
19.01,-0.7671,-1.0221,1.5077,-0.7500,-0.7500,0.2726,0.6919,0
19.04,-0.7670,-1.0208,1.5077,-0.7500,-0.7500,0.2713,0.6932,0
19.07,-0.7670,-1.0195,1.5077,-0.7500,-0.7500,0.2700,0.6945,0
19.10,-0.7669,-1.0182,1.5077,-0.7500,-0.7500,0.2688,0.6958,0
19.14,-0.7668,-1.0171,1.5077,-0.7500,-0.7500,0.2676,0.6969,0
19.17,-0.7667,-1.0158,1.5077,-0.7500,-0.7500,0.2663,0.6982,0
19.20,-0.7666,-1.0145,1.5077,-0.7500,-0.7500,0.2650,0.6995,0
19.23,-0.7666,-1.0132,1.5077,-0.7500,-0.7500,0.2637,0.7008,0
19.26,-0.7665,-1.0119,1.5077,-0.7500,-0.7500,0.2625,0.7021,0
19.30,-0.7664,-1.0107,1.5077,-0.7500,-0.7500,0.2612,0.7034,0
19.33,-0.7663,-1.0094,1.5077,-0.7500,-0.7500,0.2599,0.7047,0
19.36,-0.7662,-1.0081,1.5077,-0.7500,-0.7500,0.2586,0.7059,0
19.39,-0.7662,-1.0068,1.5077,-0.7500,-0.7500,0.2573,0.7072,0
19.42,-0.7661,-1.0055,1.5077,-0.7500,-0.7500,0.2560,0.7085,0
19.46,-0.7660,-1.0042,1.5077,-0.7500,-0.7500,0.2547,0.7098,0
19.49,-0.7659,-1.0029,1.5077,-0.7500,-0.7500,0.2534,0.7111,0
19.52,-0.7658,-1.0017,1.5077,-0.7500,-0.7500,0.2522,0.7124,0
19.55,-0.7657,-1.0004,1.5077,-0.7500,-0.7500,0.2509,0.7137,0
19.58,-0.7657,-0.9991,1.5077,-0.7500,-0.7500,0.2496,0.7150,0
19.62,-0.7656,-0.9978,1.5077,-0.7500,-0.7500,0.2483,0.7162,0
19.65,-0.7655,-0.9966,1.5102,-0.7500,-0.7500,0.2471,0.7175,0
19.68,-0.7654,-0.9954,1.5077,-0.7500,-0.7500,0.2458,0.7187,0
19.71,-0.7654,-0.9941,1.5077,-0.7500,-0.7500,0.2446,0.7200,0
19.74,-0.7653,-0.9928,1.5077,-0.7500,-0.7500,0.2433,0.7213,0
19.78,-0.7652,-0.9915,1.5077,-0.7500,-0.7500,0.2420,0.7226,0
19.81,-0.7651,-0.9902,1.5077,-0.7500,-0.7500,0.2407,0.7238,0
19.84,-0.7650,-0.9889,1.5077,-0.7500,-0.7500,0.2394,0.7251,0
19.87,-0.7649,-0.9877,1.5077,-0.7500,-0.7500,0.2381,0.7264,0
19.90,-0.7649,-0.9864,1.5077,-0.7500,-0.7500,0.2368,0.7277,0
19.94,-0.7648,-0.9851,1.5077,-0.7500,-0.7500,0.2355,0.7290,0
19.97,-0.7647,-0.9838,1.5077,-0.7500,-0.7500,0.2343,0.7303,0
20.00,-0.7646,-0.9825,1.5077,-0.7500,-0.7500,0.2330,0.7316,0
20.03,-0.7645,-0.9812,1.5077,-0.7500,-0.7500,0.2317,0.7329,0
20.06,-0.7645,-0.9799,1.5077,-0.7500,-0.7500,0.2304,0.7341,0
20.10,-0.7644,-0.9787,1.5077,-0.7500,-0.7500,0.2291,0.7354,0
20.13,-0.7643,-0.9774,1.5077,-0.7500,-0.7500,0.2278,0.7367,0
20.16,-0.7642,-0.9762,1.5102,-0.7500,-0.7500,0.2266,0.7379,0
20.19,-0.7641,-0.9749,1.5077,-0.7500,-0.7500,0.2254,0.7392,0
20.22,-0.7641,-0.9736,1.5077,-0.7500,-0.7500,0.2241,0.7404,0
20.26,-0.7640,-0.9724,1.5077,-0.7500,-0.7500,0.2228,0.7417,0
20.29,-0.7639,-0.9711,1.5077,-0.7500,-0.7500,0.2215,0.7430,0
20.32,-0.7638,-0.9698,1.5077,-0.7500,-0.7500,0.2202,0.7443,0
20.35,-0.7637,-0.9685,1.5077,-0.7500,-0.7500,0.2189,0.7456,0
20.38,-0.7637,-0.9672,1.5077,-0.7500,-0.7500,0.2177,0.7469,0
20.42,-0.7636,-0.9659,1.5077,-0.7500,-0.7500,0.2164,0.7482,0
20.45,-0.7635,-0.9647,1.5077,-0.7500,-0.7500,0.2151,0.7495,0
20.48,-0.7634,-0.9634,1.5077,-0.7500,-0.7500,0.2138,0.7507,0
20.51,-0.7633,-0.9621,1.5077,-0.7500,-0.7500,0.2125,0.7520,0
20.54,-0.7633,-0.9608,1.5077,-0.7500,-0.7500,0.2112,0.7533,0
20.58,-0.7632,-0.9595,1.5077,-0.7500,-0.7500,0.2099,0.7546,0
20.61,-0.7631,-0.9582,1.5077,-0.7500,-0.7500,0.2086,0.7559,0
20.64,-0.7630,-0.9569,1.5077,-0.7500,-0.7500,0.2074,0.7572,0
20.67,-0.7629,-0.9557,1.5102,-0.7500,-0.7500,0.2061,0.7584,0
20.70,-0.7629,-0.9544,1.5102,-0.7500,-0.7500,0.2048,0.7597,0
20.74,-0.7628,-0.9532,1.5077,-0.7500,-0.7500,0.2036,0.7609,0
20.77,-0.7627,-0.9519,1.5077,-0.7500,-0.7500,0.2023,0.7622,0
20.80,-0.7626,-0.9506,1.5077,-0.7500,-0.7500,0.2010,0.7635,0
20.83,-0.7625,-0.9494,1.5077,-0.7500,-0.7500,0.1998,0.7648,0
20.86,-0.7625,-0.9481,1.5077,-0.7500,-0.7500,0.1985,0.7661,0
20.90,-0.7624,-0.9468,1.5077,-0.7500,-0.7500,0.1972,0.7674,0
20.93,-0.7623,-0.9455,1.5077,-0.7500,-0.7500,0.1959,0.7686,0
20.96,-0.7622,-0.9442,1.5077,-0.7500,-0.7500,0.1946,0.7699,0
20.99,-0.7621,-0.9429,1.5077,-0.7500,-0.7500,0.1933,0.7712,0
21.02,-0.7621,-0.9417,1.5077,-0.7500,-0.7500,0.1920,0.7725,0
21.06,-0.7620,-0.9404,1.5077,-0.7500,-0.7500,0.1907,0.7738,0
21.09,-0.7619,-0.9391,1.5077,-0.7500,-0.7500,0.1895,0.7751,0
21.12,-0.7618,-0.9378,1.5077,-0.7500,-0.7500,0.1882,0.7764,0
21.15,-0.7617,-0.9365,1.5077,-0.7500,-0.7500,0.1869,0.7777,0
21.18,-0.7616,-0.9352,1.5077,-0.7500,-0.7500,0.1856,0.7789,0
21.22,-0.7616,-0.9340,1.5102,-0.7500,-0.7500,0.1844,0.7802,0
21.25,-0.7615,-0.9328,1.5077,-0.7500,-0.7500,0.1832,0.7814,0
21.28,-0.7614,-0.9315,1.5077,-0.7500,-0.7500,0.1819,0.7827,0
21.31,-0.7613,-0.9302,1.5077,-0.7500,-0.7500,0.1806,0.7840,0
21.34,-0.7613,-0.9289,1.5077,-0.7500,-0.7500,0.1793,0.7852,0
21.38,-0.7612,-0.9276,1.5077,-0.7500,-0.7500,0.1780,0.7865,0
21.41,-0.7611,-0.9264,1.5077,-0.7500,-0.7500,0.1767,0.7878,0
21.44,-0.7610,-0.9251,1.5077,-0.7500,-0.7500,0.1754,0.7891,0
21.47,-0.7609,-0.9238,1.5077,-0.7500,-0.7500,0.1741,0.7904,0
21.50,-0.7608,-0.9225,1.5077,-0.7500,-0.7500,0.1729,0.7917,0
21.54,-0.7608,-0.9212,1.5077,-0.7500,-0.7500,0.1716,0.7930,0
21.57,-0.7607,-0.9199,1.5077,-0.7500,-0.7500,0.1703,0.7943,0
21.60,-0.7606,-0.9187,1.5077,-0.7500,-0.7500,0.1690,0.7955,0
21.63,-0.7605,-0.9174,1.5077,-0.7500,-0.7500,0.1677,0.7968,0
21.66,-0.7604,-0.9161,1.5077,-0.7500,-0.7500,0.1664,0.7981,0
21.70,-0.7604,-0.9148,1.5077,-0.7500,-0.7500,0.1651,0.7994,0
21.73,-0.7603,-0.9136,1.5102,-0.7500,-0.7500,0.1639,0.8006,0
21.76,-0.7602,-0.9123,1.5102,-0.7500,-0.7500,0.1626,0.8019,0
21.79,-0.7601,-0.9111,1.5077,-0.7500,-0.7500,0.1614,0.8031,0
21.82,-0.7600,-0.9098,1.5077,-0.7500,-0.7500,0.1601,0.8044,0
21.86,-0.7600,-0.9085,1.5077,-0.7500,-0.7500,0.1588,0.8057,0
21.89,-0.7599,-0.9072,1.5077,-0.7500,-0.7500,0.1575,0.8070,0
21.92,-0.7598,-0.9059,1.5077,-0.7500,-0.7500,0.1562,0.8083,0
21.95,-0.7597,-0.9047,1.5077,-0.7500,-0.7500,0.1550,0.8096,0
21.98,-0.7596,-0.9034,1.5077,-0.7500,-0.7500,0.1537,0.8109,0
22.02,-0.7596,-0.9021,1.5077,-0.7500,-0.7500,0.1524,0.8122,0
22.05,-0.7595,-0.9008,1.5077,-0.7500,-0.7500,0.1511,0.8134,0
22.08,-0.7594,-0.8995,1.5077,-0.7500,-0.7500,0.1498,0.8147,0
22.11,-0.7593,-0.8982,1.5077,-0.7500,-0.7500,0.1485,0.8160,0
22.14,-0.7592,-0.8969,1.5077,-0.7500,-0.7500,0.1472,0.8173,0
22.18,-0.7592,-0.8957,1.5077,-0.7500,-0.7500,0.1459,0.8186,0
22.21,-0.7591,-0.8944,1.5077,-0.7500,-0.7500,0.1447,0.8199,0
22.24,-0.7590,-0.8931,1.5077,-0.7500,-0.7500,0.1434,0.8212,0
22.27,-0.7589,-0.8919,1.5102,-0.7500,-0.7500,0.1421,0.8224,0
22.30,-0.7588,-0.8906,1.5102,-0.7500,-0.7500,0.1409,0.8237,0
22.34,-0.7588,-0.8894,1.5077,-0.7500,-0.7500,0.1396,0.8249,0
22.37,-0.7587,-0.8881,1.5077,-0.7500,-0.7500,0.1383,0.8262,0
22.40,-0.7586,-0.8868,1.5077,-0.7500,-0.7500,0.1371,0.8275,0
22.43,-0.7585,-0.8855,1.5077,-0.7500,-0.7500,0.1358,0.8288,0
